HGNC ID	Approved Symbol	Approved Name	Status	Previous Symbols	Synonyms	RefSeq IDs	RefSeq(supplied by NCBI)
HGNC:10789	SRSF7	serine and arginine rich splicing factor 7	Approved	SFRS7	9G8, ZCRB2, HSSG1, AAG3, RBM37, ZCCHC20	NM_001031684	NM_001031684
HGNC:16988	SRSF8	serine and arginine rich splicing factor 8	Approved	SFRS2B	SRP46	NM_032102	NM_032102
HGNC:10791	SRSF9	serine and arginine rich splicing factor 9	Approved	SFRS9	SRp30c	NM_003769	NM_003769
HGNC:10792	SRSF9P1	serine and arginine rich splicing factor 9 pseudogene 1	Approved	SFRS9P1		NG_000902	NG_000902
HGNC:16713	SRSF10	serine and arginine rich splicing factor 10	Approved	FUSIP2, FUSIP1, SFRS13A	TASR1, TASR2, SRp38, SRrp40, SFRS13, PPP1R149	NM_006625	NM_001191005
HGNC:31002	SRSF10P1	serine and arginine rich splicing factor 10 pseudogene 1	Approved	FUSIP1P, SFRS13AP1	HsT2687	NG_030046	NG_030046
HGNC:24823	SRSF10P2	serine and arginine rich splicing factor 10 pseudogene 2	Approved	FUSIP1P2, SFRS13AP2		NG_001017	NG_001017
HGNC:10782	SRSF11	serine and arginine rich splicing factor 11	Approved	SFRS11	p54, NET2	NM_004768	NM_001190987
HGNC:49884	SRSF11P1	serine and arginine rich splicing factor 11 pseudogene 1	Approved				NG_024068
HGNC:21220	SRSF12	serine and arginine rich splicing factor 12	Approved	SFRS13B	SRrp35, SFRS19	NM_080743	NM_080743
HGNC:16132	SRXN1	sulfiredoxin 1	Approved	C20orf139	Npn3, SRX1, YKL086W, dJ850E9.2	NM_080725	NM_080725
HGNC:11311	SRY	sex determining region Y	Approved		TDF		NM_003140
HGNC:11340	SS18	SS18, nBAF chromatin remodeling complex subunit	Approved	SSXT	SYT		NM_001007559
HGNC:15592	SS18L1	SS18L1, nBAF chromatin remodeling complex subunit	Approved		KIAA0693, CREST		NM_001301778
HGNC:15593	SS18L2	SS18 like 2	Approved		KIAA-iso	NM_016305	NM_016305
HGNC:44965	SS18L2P1	SS18 like 2 pseudogene 1	Approved			NG_005608	NG_005608
HGNC:44966	SS18L2P2	SS18 like 2 pseudogene 2	Approved			NG_005609	NG_005609
HGNC:11314	SSAV1~withdrawn	entry withdrawn	Entry Withdrawn				
HGNC:11315	SSAV1L~withdrawn	entry withdrawn	Entry Withdrawn				
HGNC:11316	SSB	Sjogren syndrome antigen B	Approved		LARP3, La, La/SSB	NM_003142	NM_001294145
HGNC:11317	SSBP1	single stranded DNA binding protein 1	Approved		SSBP, mtSSB	NM_003143	NM_001256510
HGNC:15831	SSBP2	single stranded DNA binding protein 2	Approved		HSPC116	NM_012446	NM_001256732
HGNC:15674	SSBP3	single stranded DNA binding protein 3	Approved		CSDP, SSDP, FLJ10355, SSDP1	NM_018070	NM_001009955
HGNC:32328	SSBP3-AS1	SSBP3 antisense RNA 1	Approved	C1orf191	MSTP128		NR_103541
HGNC:15676	SSBP4	single stranded DNA binding protein 4	Approved			NM_032627	NM_001009998
HGNC:14461	SSC4D	scavenger receptor cysteine rich family member with 4 domains	Approved	SRCRB4D	SRCRB-S4D, S4D-SRCRB	NM_080744	NM_080744
HGNC:26641	SSC5D	scavenger receptor cysteine rich family member with 5 domains	Approved		FLJ35258, S5D-SRCRB	XM_001718392	NM_001144950
HGNC:11318	SSFA1~withdrawn	symbol withdrawn, see SNU13	Symbol Withdrawn				
HGNC:11319	SSFA2	sperm specific antigen 2	Approved		CS-1, SPAG13, KRAP, KIAA1927	NM_006751	NM_001130445
HGNC:30579	SSH1	slingshot protein phosphatase 1	Approved		KIAA1298	NM_018984	NM_001161330
HGNC:30580	SSH2	slingshot protein phosphatase 2	Approved		KIAA1725	NM_033389	NM_001282129
HGNC:30581	SSH3	slingshot protein phosphatase 3	Approved		FLJ20515, FLJ10928	NM_018276	NM_017857
HGNC:29580	SSMEM1	serine rich single-pass membrane protein 1	Approved	C7orf45	FLJ40316	NM_145268	NM_145268
HGNC:11321	SSNA1	SS nuclear autoantigen 1	Approved		NA14, N14	NM_003731	NM_003731
HGNC:11322	SSPN	sarcospan	Approved	KRAG	SPN1, SPN2	NM_005086	NM_001135823
HGNC:21998	SSPO	SCO-spondin	Approved		SCO-spondin, KIAA0543, FLJ36112		NM_198455
HGNC:11323	SSR1	signal sequence receptor subunit 1	Approved		TRAPA		NM_001292008
HGNC:39273	SSR1P1	signal sequence receptor subunit 1 pseudogene 1	Approved				NG_016007
HGNC:39274	SSR1P2	signal sequence receptor subunit 1 pseudogene 2	Approved				NG_021969
HGNC:11324	SSR2	signal sequence receptor subunit 2	Approved		TLAP, TRAPB	NM_003145	NM_003145
HGNC:11325	SSR3	signal sequence receptor subunit 3	Approved		TRAPG	NM_007107	NM_001308197
HGNC:11326	SSR4	signal sequence receptor subunit 4	Approved		TRAPD	NM_006280	NM_001204526
HGNC:23131	SSR4P1	signal sequence receptor subunit 4 pseudogene 1	Approved	C21orf122	PRED90, MGC10960, PRED57		NR_027292
HGNC:11327	SSRP1	structure specific recognition protein 1	Approved		FACT80	NM_003146	NM_003146
HGNC:11328	SSSCA1	Sjogren syndrome/scleroderma autoantigen 1	Approved		p27	NM_006396	NM_001303024
HGNC:27384	SSSCA1-AS1	SSSCA1 antisense RNA 1 (head to head)	Approved				NR_038923
HGNC:11329	SST	somatostatin	Approved		SMST	NM_001048	NM_001048
HGNC:11330	SSTR1	somatostatin receptor 1	Approved				NM_001049
HGNC:11331	SSTR2	somatostatin receptor 2	Approved				NM_001050
HGNC:11332	SSTR3	somatostatin receptor 3	Approved				NM_001051
HGNC:11333	SSTR4	somatostatin receptor 4	Approved				NM_001052
HGNC:11334	SSTR5	somatostatin receptor 5	Approved				NM_001053
HGNC:26502	SSTR5-AS1	SSTR5 antisense RNA 1	Approved			NR_027242	NR_027242
HGNC:25016	SSU72	SSU72 homolog, RNA polymerase II CTD phosphatase	Approved		HSPC182	NM_014188	NM_014188
HGNC:43620	SSU72P1	SSU72 pseudogene 1	Approved				NG_022691
HGNC:43621	SSU72P2	SSU72 pseudogene 2	Approved				NG_008908
HGNC:43622	SSU72P3	SSU72 pseudogene 3	Approved				NG_008900
HGNC:43623	SSU72P4	SSU72 pseudogene 4	Approved				NG_008912
HGNC:43624	SSU72P5	SSU72 pseudogene 5	Approved			NG_008904	NG_008904
HGNC:43625	SSU72P6	SSU72 pseudogene 6	Approved				NG_008911
HGNC:43626	SSU72P7	SSU72 pseudogene 7	Approved				NG_008909
HGNC:43627	SSU72P8	SSU72 pseudogene 8	Approved				NG_012760
HGNC:24809	SSUH2	ssu-2 homolog (C. elegans)	Approved	C3orf32	fls485, ssu-2	NM_015931	NM_001256748
HGNC:11335	SSX1	SSX family member 1	Approved		CT5.1	NM_005635	NM_001278691
HGNC:11336	SSX2	SSX family member 2	Approved	SSX	HOM-MEL-40, HD21, MGC3884, MGC15364, MGC119055, CT5.2a	NM_003147	NM_001278697
HGNC:22263	SSX2B	SSX family member 2B	Approved		CT5.2b		NM_001164417
HGNC:16509	SSX2IP	SSX family member 2 interacting protein	Approved		hMsd1	NM_014021	NM_001166293
HGNC:11337	SSX3	SSX family member 3	Approved		CT5.3	NM_021014	NM_021014
HGNC:11338	SSX4	SSX family member 4	Approved		CT5.4		NM_005636
HGNC:16880	SSX4B	SSX family member 4B	Approved		OTTHUMT00000056510		NM_001034832
HGNC:11339	SSX5	SSX family member 5	Approved			NM_021015	NM_021015
HGNC:19652	SSX6	SSX family member 6, pseudogene	Approved	SSXP2	psiSSX2, SSX6P	NR_028366	NR_028366
HGNC:19653	SSX7	SSX family member 7	Approved			NM_173358	NM_173358
HGNC:19654	SSX8	SSX family member 8, pseudogene	Approved			NM_174961	NR_027250
HGNC:19655	SSX9	SSX family member 9, pseudogene	Approved		SSX9P	NR_073393	NR_073393
HGNC:34047	SSX10~withdrawn	symbol withdrawn, see SSXP4	Symbol Withdrawn				
HGNC:30637	SSXP1	SSX family pseudogene 1	Approved		psiSSX1	NG_033927	NG_033927
HGNC:30639	SSXP2~withdrawn	symbol withdrawn, see SSX6	Symbol Withdrawn				
HGNC:30640	SSXP3	SSX family pseudogene 3	Approved		psiSSX3	NG_002580	NG_002580
HGNC:30641	SSXP4	SSX family pseudogene 4	Approved	SSX10	psiSSX4	NG_002578	NG_002578
HGNC:30642	SSXP5	SSX family pseudogene 5	Approved		psiSSX5	NG_002579	NG_002579
HGNC:30643	SSXP6	SSX family pseudogene 6	Approved		psiSSX6	NG_002585	NG_002585
HGNC:30644	SSXP7	SSX family pseudogene 7	Approved		psiSSX7	NG_002587	NG_002587
HGNC:30199	SSXP8	SSX family pseudogene 8	Approved		psiSSX8	NG_002583	NG_002583
HGNC:30645	SSXP9	SSX family pseudogene 9	Approved		psiSSX9	NG_002584	NG_002584
HGNC:30638	SSXP10	SSX family pseudogene 10	Approved		psiSSX10	NG_022942	NG_021248
HGNC:11347	ST2	suppression of tumorigenicity 2	Approved				
HGNC:11348	ST3	suppression of tumorigenicity 3	Approved				
HGNC:10862	ST3GAL1	ST3 beta-galactoside alpha-2,3-sialyltransferase 1	Approved	SIAT4A	ST3O, SIATFL, ST3GalA.1	NM_003033	NM_003033
HGNC:45174	ST3GAL1P1	ST3 beta-galactoside alpha-2,3-sialyltransferase 1 pseudogene 1	Approved			NG_025114	NG_025114
HGNC:10863	ST3GAL2	ST3 beta-galactoside alpha-2,3-sialyltransferase 2	Approved	SIAT4B	ST3GALII, ST3GalA.2	NM_006927	NM_006927
HGNC:10866	ST3GAL3	ST3 beta-galactoside alpha-2,3-sialyltransferase 3	Approved	SIAT6, MRT12		NM_174963	NM_001270459
HGNC:10864	ST3GAL4	ST3 beta-galactoside alpha-2,3-sialyltransferase 4	Approved	CGS23, SIAT4, NANTA3, SIAT4C	STZ, SAT3, FLJ11867	NM_006278	NM_001254757
HGNC:10872	ST3GAL5	ST3 beta-galactoside alpha-2,3-sialyltransferase 5	Approved	SIAT9	ST3GalV, SIATGM3S	NM_003896	NM_001042437
HGNC:51129	ST3GAL5-AS1	ST3GAL5 antisense RNA 1 (head to head)	Approved				NR_110569
HGNC:45175	ST3GAL5P1	ST3 beta-galactoside alpha-2,3-sialyltransferase 5 pseudogene 1	Approved			NG_024584	NG_024584
HGNC:18080	ST3GAL6	ST3 beta-galactoside alpha-2,3-sialyltransferase 6	Approved	SIAT10	ST3GALVI	NM_006100	NM_001271142
HGNC:40828	ST3GAL6-AS1	ST3GAL6 antisense RNA 1	Approved				NR_046683
HGNC:11349	ST4~withdrawn	symbol withdrawn, see CRYBG1	Symbol Withdrawn				
HGNC:11350	ST5	suppression of tumorigenicity 5	Approved		HTS1, DENND2B, p126	NM_005418	NM_005418
HGNC:10860	ST6GAL1	ST6 beta-galactoside alpha-2,6-sialyltransferase 1	Approved	SIAT1		NM_173216	NM_001353916
HGNC:10861	ST6GAL2	ST6 beta-galactoside alpha-2,6-sialyltransferase 2	Approved	SIAT2	KIAA1877, St6gal2, St6GalII	NM_032528	NM_001142351
HGNC:41380	ST6GAL2-IT1	ST6GAL2 intronic transcript 1	Approved				
HGNC:23614	ST6GALNAC1	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 1	Approved	SIAT7A	ST6GalNAcI	NM_018414	NM_001289107
HGNC:10867	ST6GALNAC2	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2	Approved	SIAT7, SIAT7B, SIATL1	ST6GalNAII, STHM	NM_006456	NM_006456
HGNC:45160	ST6GALNAC2P1	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2 pseudogene 1	Approved			NG_023578	NG_023578
HGNC:19343	ST6GALNAC3	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3	Approved	SIAT7C		NM_152996	NM_001160011
HGNC:17846	ST6GALNAC4	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 4	Approved	SIAT7D	ST6GALNACIV, SIAT3C	NM_175040	NM_175039
HGNC:39660	ST6GALNAC4P1	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 4 pseudogene 1	Approved				NG_032337
HGNC:19342	ST6GALNAC5	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 5	Approved	SIAT7E	MGC3184, ST6GalNAcV	NM_030965	NM_001320273
HGNC:23364	ST6GALNAC6	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 6	Approved	SIAT7F	ST6GALNACVI	NM_013443	NM_001286999
HGNC:11351	ST7	suppression of tumorigenicity 7	Approved	FAM4A1	TSG7, SEN4, ETS7q, HELG, RAY1, FAM4A	NM_021908	NM_018412
HGNC:16000	ST7-AS1	ST7 antisense RNA 1	Approved	ST7OT1	ST7AS1	NR_002330	NR_002330
HGNC:16044	ST7-AS2	ST7 antisense RNA 2	Approved	ST7OT2	ST7AS2	NR_002331	NR_002331
HGNC:16045	ST7-OT3	ST7 overlapping transcript 3	Approved	ST7OT3	NCRNA00026	NR_002332	NR_002332
HGNC:18835	ST7-OT4	ST7 overlapping transcript 4	Approved	ST7OT4	NCRNA00042	NR_002329	NR_002329
HGNC:18441	ST7L	suppression of tumorigenicity 7 like	Approved		FLJ20284, STLR, ST7R, FAM4B		NM_001308264
HGNC:11352	ST8	suppression of tumorigenicity 8 (ovarian)	Approved		OVCS		
HGNC:10869	ST8SIA1	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1	Approved	SIAT8, SIAT8A		NM_003034	NM_001304450
HGNC:10870	ST8SIA2	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2	Approved	SIAT8B	STX, ST8SIA-II, HsT19690	NM_006011	NM_001330416
HGNC:14269	ST8SIA3	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 3	Approved	SIAT8C		NM_015879	NM_015879
HGNC:10871	ST8SIA4	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4	Approved	SIAT8D	PST, PST1	NM_005668	NM_005668
HGNC:17827	ST8SIA5	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5	Approved	SIAT8E		NM_013305	NM_001307986
HGNC:23317	ST8SIA6	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6	Approved	SIAT8F		NM_001004470	NM_001004470
HGNC:44880	ST8SIA6-AS1	ST8SIA6 antisense RNA 1	Approved			NR_034129	NR_034129
HGNC:11341	ST11	suppression of tumorigenicity 11 (pancreas)	Approved		PETS1		
HGNC:11342	ST12~withdrawn	symbol withdrawn, see KLF6	Symbol Withdrawn				
HGNC:11343	ST13	ST13, Hsp70 interacting protein	Approved		SNC6, HSPABP1, HIP, P48, FAM10A1	NM_003932	NM_001278589
HGNC:16591	ST13P~withdrawn	entry withdrawn	Entry Withdrawn				
HGNC:38715	ST13P1	ST13, Hsp70 interacting protein pseudogene 1	Approved			XR_038318	NG_021556
HGNC:38716	ST13P2	ST13, Hsp70 interacting protein pseudogene 2	Approved			XR_017370	NG_021594
HGNC:18552	ST13P3	ST13, Hsp70 interacting protein pseudogene 3	Approved	FAM10A3	FAM10A3P	NG_004762	NG_004762
HGNC:18487	ST13P4	ST13, Hsp70 interacting protein pseudogene 4	Approved	FAM10A4	FAM10A4P	NR_002183	NR_002183
HGNC:18556	ST13P5	ST13, Hsp70 interacting protein pseudogene 5	Approved	FAM10A5		NG_005653	NG_005653
HGNC:18557	ST13P6	ST13, Hsp70 interacting protein pseudogene 6	Approved	FAM10A6	FAM10A6P	NR_002199	NG_007353
HGNC:18558	ST13P7	ST13, Hsp70 interacting protein pseudogene 7	Approved	FAM10A7	FAM10A7P	NR_002198	NG_008738
HGNC:38743	ST13P8	ST13, Hsp70 interacting protein pseudogene 8	Approved			NG_021690	NG_021690
HGNC:38744	ST13P9	ST13, Hsp70 interacting protein pseudogene 9	Approved			NG_021711	NG_021711
HGNC:38745	ST13P10	ST13, Hsp70 interacting protein pseudogene 10	Approved			NG_021804	NG_021804
HGNC:38746	ST13P11	ST13, Hsp70 interacting protein pseudogene 11	Approved			NG_021831	NG_021831
HGNC:38787	ST13P12	ST13, Hsp70 interacting protein pseudogene 12	Approved			NG_021887	NG_021887
HGNC:38788	ST13P13	ST13, Hsp70 interacting protein pseudogene 13	Approved			NG_022189	NG_022189
HGNC:38849	ST13P14	ST13, Hsp70 interacting protein pseudogene 14	Approved				NG_025579
HGNC:38850	ST13P15	ST13, Hsp70 interacting protein pseudogene 15	Approved				NG_017077
HGNC:38851	ST13P16	ST13, Hsp70 interacting protein pseudogene 16	Approved				NG_025845
HGNC:38859	ST13P17	ST13, Hsp70 interacting protein pseudogene 17	Approved			NG_022574	NG_022574
HGNC:38861	ST13P18	ST13, Hsp70 interacting protein pseudogene 18	Approved			NG_022623	NG_022623
HGNC:38862	ST13P19	ST13, Hsp70 interacting protein pseudogene 19	Approved			NG_022751	NG_022751
HGNC:38863	ST13P20	ST13, Hsp70 interacting protein pseudogene 20	Approved			NG_022788	NG_022788
HGNC:38864	ST13P21	ST13, Hsp70 interacting protein pseudogene 21	Approved			NG_022797	NG_022797
HGNC:38865	ST13P22	ST13, Hsp70 interacting protein pseudogene 22	Approved				NG_021243
HGNC:11344	ST14	suppression of tumorigenicity 14	Approved	PRSS14	SNC19, HAI, MT-SP1, TMPRSS14		NM_021978
HGNC:13679	ST15~withdrawn	symbol withdrawn, see RECK	Symbol Withdrawn				
HGNC:18695	ST18	ST18, C2H2C-type zinc finger	Approved	ZNF387	KIAA0535, ZC2HC10, NZF3, ZC2H2C3		NM_001352826
HGNC:33520	ST20	suppressor of tumorigenicity 20	Approved		HCCS-1		NM_001100879
HGNC:27521	ST20-AS1	ST20 antisense RNA 1	Approved	C15orf37	FLJ33788	NR_028330	NR_028330
HGNC:44655	ST20-MTHFS	ST20-MTHFS readthrough	Approved				NM_001199760
HGNC:18628	STAB1	stabilin 1	Approved		KIAA0246, STAB-1, FEEL-1, CLEVER-1, FELE-1, FEX1, SCARH2	NM_015136	NM_015136
HGNC:18629	STAB2	stabilin 2	Approved		DKFZP434E0321, FELL, STAB-2, HARE, FEEL-2, SCARH1		NM_017564
HGNC:11353	STAC	SH3 and cysteine rich domain	Approved		STAC1	NM_003149	NM_001292049
HGNC:23990	STAC2	SH3 and cysteine rich domain 2	Approved		24b2	NM_198993	NM_001351360
HGNC:28423	STAC3	SH3 and cysteine rich domain 3	Approved		MGC2793	NM_145064	NM_001286256
HGNC:11354	STAG1	stromal antigen 1	Approved		SA-1, SCC3A, SA1	NM_005862	NM_005862
HGNC:11355	STAG2	stromal antigen 2	Approved		SA-2, SCC3B, SA2	NM_006603	NM_001042749
HGNC:11356	STAG3	stromal antigen 3	Approved			NM_012447	NM_001282716
HGNC:33852	STAG3L1	stromal antigen 3-like 1 (pseudogene)	Approved		DKFZP434A0131, STAG3L1P	NM_001002840	NR_040583
HGNC:33886	STAG3L2	stromal antigen 3-like 2 (pseudogene)	Approved		MGC131759, STAG3L2P	NM_001025202	NR_040584
HGNC:33845	STAG3L3	stromal antigen 3-like 3 (pseudogene)	Approved		STAG3L3P	NM_001013739	NR_040582
HGNC:33887	STAG3L4	stromal antigen 3-like 4 (pseudogene)	Approved		FLJ13195, STAG3L4P	NM_022906	NR_040585
HGNC:48896	STAG3L5P	stromal antigen 3-like 5 pseudogene	Approved				NR_103720
HGNC:48898	STAG3L5P-PVRIG2P-PILRB	STAG3L5P-PVRIG2P-PILRB readthrough	Approved				NR_036569
HGNC:11357	STAM	signal transducing adaptor molecule	Approved		STAM1	NM_003473	NM_001324282
HGNC:49568	STAM-AS1	STAM antisense RNA 1 (head to head)	Approved		locus3182		NR_110370
HGNC:11358	STAM2	signal transducing adaptor molecule 2	Approved		Hbp	NM_005843	NM_005843
HGNC:16950	STAMBP	STAM binding protein	Approved		AMSH	NM_006463	NM_001353967
HGNC:24105	STAMBPL1	STAM binding protein like 1	Approved		AMSH-LP, KIAA1373, AMSH-FP, FLJ31524, ALMalpha, bA399O19.2	NM_020799	NM_020799
HGNC:24133	STAP1	signal transducing adaptor family member 1	Approved		STAP-1, BRDG1	NM_012108	NM_001317769
HGNC:30430	STAP2	signal transducing adaptor family member 2	Approved		STAP-2, BKS	NM_001013841	NM_001013841
HGNC:11359	STAR	steroidogenic acute regulatory protein	Approved		StAR, STARD1	NM_000349	NM_000349
HGNC:17579	STARD3	StAR related lipid transfer domain containing 3	Approved		es64, MLN64		NM_001165937
HGNC:19169	STARD3NL	STARD3 N-terminal like	Approved		MENTHO, MGC3251		NM_032016
HGNC:18058	STARD4	StAR related lipid transfer domain containing 4	Approved			NM_139164	NM_001308056
HGNC:44117	STARD4-AS1	STARD4 antisense RNA 1	Approved			NR_040093	NR_040093
HGNC:18065	STARD5	StAR related lipid transfer domain containing 5	Approved		MGC10327		NM_181900
HGNC:18066	STARD6	StAR related lipid transfer domain containing 6	Approved			NM_139171	NM_139171
HGNC:18063	STARD7	StAR related lipid transfer domain containing 7	Approved		GTT1		NM_020151
HGNC:40827	STARD7-AS1	STARD7 antisense RNA 1	Approved				NR_046322
HGNC:19161	STARD8	StAR related lipid transfer domain containing 8	Approved		KIAA0189, ARHGAP38	NM_014725	NM_001142503
HGNC:19162	STARD9	StAR related lipid transfer domain containing 9	Approved		KIAA1300, KIF16A		NM_020759
HGNC:10666	STARD10	StAR related lipid transfer domain containing 10	Approved	SDCCAG28	NY-CO-28, CGI-52, PCTP2		NM_006645
HGNC:39992	STARD10-AS1~withdrawn	entry withdrawn	Entry Withdrawn				
HGNC:19164	STARD13	StAR related lipid transfer domain containing 13	Approved	LINC00464	GT650, DLC2, ARHGAP37	NM_001243466	NM_001243466
HGNC:40873	STARD13-AS	STARD13 antisense RNA	Approved	STARD13-AS2		NR_046693	NR_046693
HGNC:40872	STARD13-AS1~withdrawn	entry withdrawn	Entry Withdrawn				
HGNC:41453	STARD13-IT1	STARD13 intronic transcript 1	Approved				
HGNC:11360	STARP1	steroidogenic acute regulatory protein pseudogene 1	Approved		STARD1P1		NG_002464
HGNC:11361	STAT~withdrawn	symbol withdrawn, see SOAT1	Symbol Withdrawn				
HGNC:11362	STAT1	signal transducer and activator of transcription 1	Approved		STAT91, ISGF-3	NM_007315	NM_007315
HGNC:11363	STAT2	signal transducer and activator of transcription 2	Approved		STAT113	NM_005419	NM_005419
HGNC:11364	STAT3	signal transducer and activator of transcription 3	Approved		APRF	NM_139276, NM_003150	NM_003150
HGNC:11365	STAT4	signal transducer and activator of transcription 4	Approved			NM_003151	NM_001243835
HGNC:11366	STAT5A	signal transducer and activator of transcription 5A	Approved	STAT5	MGF	NM_003152	NM_001288718
HGNC:11367	STAT5B	signal transducer and activator of transcription 5B	Approved			NM_012448	NM_012448
HGNC:11368	STAT6	signal transducer and activator of transcription 6	Approved		D12S1644, IL-4-STAT	NM_003153	NM_001178078
HGNC:11369	STATH	statherin	Approved		STR	NM_003154	NM_001009181
HGNC:11370	STAU1	staufen double-stranded RNA binding protein 1	Approved	STAU	PPP1R150	NM_017453	NM_001037328
HGNC:11371	STAU2	staufen double-stranded RNA binding protein 2	Approved		39K2	NM_001164380	NM_001164380
HGNC:44101	STAU2-AS1	STAU2 antisense RNA 1	Approved			NR_038406	NR_038406
HGNC:24854	STBD1	starch binding domain 1	Approved		FLJ41801, GENX-3414	NM_003943	NM_003943
HGNC:11372	STC~withdrawn	symbol withdrawn, see STC1	Symbol Withdrawn				
HGNC:11373	STC1	stanniocalcin 1	Approved	STC			NM_003155
HGNC:11374	STC2	stanniocalcin 2	Approved		STC-2	NM_003714	NM_003714
HGNC:11376	STD~withdrawn	symbol withdrawn, see SULT2A1	Symbol Withdrawn				
HGNC:11378	STEAP1	STEAP family member 1	Approved	STEAP	PRSS24	NM_012449	NM_012449
HGNC:41907	STEAP1B	STEAP family member 1B	Approved				NM_001164460
HGNC:17885	STEAP2	STEAP2 metalloreductase	Approved	PCANAP1	IPCA-1, STAMP1, STMP	NM_152999	NM_001040665
HGNC:40820	STEAP2-AS1	STEAP2 antisense RNA 1	Approved				NR_110029
HGNC:24592	STEAP3	STEAP3 metalloreductase	Approved		TSAP6, dudlin-2, STMP3	NM_018234	NM_001008410
HGNC:41053	STEAP3-AS1	STEAP3 antisense RNA 1	Approved				NR_046721
HGNC:21923	STEAP4	STEAP4 metalloreductase	Approved	TNFAIP9	FLJ23153, TIARP, STAMP2, SchLAH	NM_024636	NM_001205315
HGNC:11379	STFA~withdrawn	symbol withdrawn, see CSTA	Symbol Withdrawn				
HGNC:11380	STFB~withdrawn	symbol withdrawn, see CSTB	Symbol Withdrawn				
HGNC:11381	STGD1~withdrawn	symbol withdrawn, see ABCA4	Symbol Withdrawn				
HGNC:11382	STGD2~withdrawn	symbol withdrawn, see ELOVL4	Symbol Withdrawn				
HGNC:11383	STGD3~withdrawn	symbol withdrawn, see ELOVL4	Symbol Withdrawn				
HGNC:11384	STGD4~withdrawn	symbol withdrawn, see PROM1	Symbol Withdrawn				
HGNC:18839	STH	saitohin	Approved		MAPTIT		NM_001007532
HGNC:11385	STHE~withdrawn	symbol withdrawn, see GLRA1	Symbol Withdrawn				
HGNC:10879	STIL	STIL, centriolar assembly protein	Approved	SIL	MCPH7	NM_003035	NM_001048166
